company_name,company_img,company_ALid,founder_name,founder_followers,founder_img,nfounder,founder_company_ALids,founder_score,ninvestor,investor_company_ALids,investor_score,nboard,board_company_ALids,board_score
1000memories,https://s3.amazonaws.com/photos.angel.co/startups/i/32603-01ace31b8afa9b91b680726ef19b5110-medium_jpg.jpg?buster=1370252887,32603,Rudy Adler,24,https://s3.amazonaws.com/photos.angel.co/users/249788-medium_jpg?1361398491,1,32603,10,0,32603,0.0,0,32603,0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,Darren Nix,89,https://s3.amazonaws.com/photos.angel.co/users/53938-medium_jpg?1314384892,3,"[250172, 81396, 19928]",24,0,"[250172, 81396, 19928]",0.0,0,"[250172, 81396, 19928]",0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,Jason Freedman,1725,https://s3.amazonaws.com/photos.angel.co/users/37820-medium_jpg?1316196009,2,"[33617, 19928]",14,0,"[33617, 19928]",0.0,0,"[33617, 19928]",0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,Justin Bedecarré,437,https://s3.amazonaws.com/photos.angel.co/users/82693-medium_jpg?1364870723,2,"[273478, 19928]",13,0,"[273478, 19928]",0.0,0,"[273478, 19928]",0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,Aaron O'Connell,34,https://s3.amazonaws.com/photos.angel.co/users/165765-medium_jpg?1345777087,4,"[19928, 117064, 117065, 117068]",21,0,"[19928, 117064, 117065, 117068]",0.0,0,"[19928, 117064, 117065, 117068]",0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,Jon Bracy,49,https://s3.amazonaws.com/photos.angel.co/users/76598-medium_jpg?1353310798,2,"[19928, 33617]",14,0,"[19928, 33617]",0.0,0,"[19928, 33617]",0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,James Bracy,126,https://s3.amazonaws.com/photos.angel.co/users/78480-medium_jpg?1328511338,2,"[19928, 33617]",14,0,"[19928, 33617]",0.0,0,"[19928, 33617]",0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,Ben Ehmke,94,https://s3.amazonaws.com/photos.angel.co/users/59951-medium_jpg?1316711246,1,[19928],9,0,[19928],0.0,0,[19928],0.0
42Floors,https://s3.amazonaws.com/photos.angel.co/startups/i/19928-0845bda82c37fb7869e44ce421562049-medium_jpg.jpg?buster=1333574722,19928,Alison Di Spaltro,18,https://graph.facebook.com/alison.dispaltro/picture?type=square,1,[19928],9,0,[19928],0.0,0,[19928],0.0
500Friends,https://s3.amazonaws.com/photos.angel.co/startups/i/3678-31076a88a14f433e61cb407b7df1f5f2-medium_jpg.jpg?buster=1326854954,3678,Justin Yoshimura,940,https://s3.amazonaws.com/photos.angel.co/users/1546-medium_jpg?1351984779,1,[3678],10,12,[3678],116,1,[3678],8
500Friends,https://s3.amazonaws.com/photos.angel.co/startups/i/3678-31076a88a14f433e61cb407b7df1f5f2-medium_jpg.jpg?buster=1326854954,3678,Bob Tekiela,99,https://s3.amazonaws.com/photos.angel.co/users/41730-medium_jpg?1328160907,1,[3678],10,0,[3678],0.0,0,[3678],0.0
500Friends,https://s3.amazonaws.com/photos.angel.co/startups/i/3678-31076a88a14f433e61cb407b7df1f5f2-medium_jpg.jpg?buster=1326854954,3678,Hong Hu,56,https://angel.co/images/shared/nopic.png,1,[3678],10,0,[3678],0.0,0,[3678],0.0
99dresses,https://s3.amazonaws.com/photos.angel.co/startups/i/79556-5a4f3f4fb122167726ee1c213ff7fec5-medium_jpg.jpg?buster=1383082439,79556,Nikki Durkin,42,https://s3.amazonaws.com/photos.angel.co/users/35621-medium_jpg?1383095377,1,[79556],8,0,[79556],0.0,0,[79556],0.0
99dresses,https://s3.amazonaws.com/photos.angel.co/startups/i/79556-5a4f3f4fb122167726ee1c213ff7fec5-medium_jpg.jpg?buster=1383082439,79556,Marcin Popielarz,4,https://s3.amazonaws.com/photos.angel.co/users/432287-medium_jpg?1383142231,1,[79556],8,0,[79556],0.0,0,[79556],0.0
9GAG,https://s3.amazonaws.com/photos.angel.co/startups/i/19563-3bb24ef47482a01ad8e319328f00ca82-medium_jpg.jpg?buster=1355795963,19563,Ray Chan,427,https://s3.amazonaws.com/photos.angel.co/users/21086-medium_jpg?1307411724,2,"[19564, 19563]",15,0,"[19564, 19563]",0.0,0,"[19564, 19563]",0.0
9GAG,https://s3.amazonaws.com/photos.angel.co/startups/i/19563-3bb24ef47482a01ad8e319328f00ca82-medium_jpg.jpg?buster=1355795963,19563,Chris Chan,80,https://s3.amazonaws.com/photos.angel.co/users/36386-medium_jpg?1333387287,2,"[19564, 19563]",15,0,"[19564, 19563]",0.0,0,"[19564, 19563]",0.0
9GAG,https://s3.amazonaws.com/photos.angel.co/startups/i/19563-3bb24ef47482a01ad8e319328f00ca82-medium_jpg.jpg?buster=1355795963,19563,Marco Fung,78,https://s3.amazonaws.com/photos.angel.co/users/36387-medium_jpg?1308607006,1,[19563],10,0,[19563],0.0,0,[19563],0.0
9GAG,https://s3.amazonaws.com/photos.angel.co/startups/i/19563-3bb24ef47482a01ad8e319328f00ca82-medium_jpg.jpg?buster=1355795963,19563,Brian Yu,121,https://s3.amazonaws.com/photos.angel.co/users/57403-medium_jpg?1315912198,1,[19563],10,0,[19563],0.0,0,[19563],0.0
9GAG,https://s3.amazonaws.com/photos.angel.co/startups/i/19563-3bb24ef47482a01ad8e319328f00ca82-medium_jpg.jpg?buster=1355795963,19563,Derek Chan,21,https://angel.co/images/shared/nopic.png,1,[19563],10,0,[19563],0.0,0,[19563],0.0
AboutOne,https://s3.amazonaws.com/photos.angel.co/startups/i/19769-66405ea0ce40c5811aeea398172d3976-medium_jpg.jpg?buster=1315734062,19769,Joanne Lang,11,https://angel.co/images/shared/nopic.png,1,[19769],7,0,[19769],0.0,0,[19769],0.0
AdhereTech,https://s3.amazonaws.com/photos.angel.co/startups/i/127125-299514d7bb76506e34397ec74889cf3f-medium_jpg.jpg?buster=1379355548,127125,Josh Stein,159,https://s3.amazonaws.com/photos.angel.co/users/181505-medium_jpg?1378756289,1,[127125],6,0,[127125],0.0,1,[127125],6
AdhereTech,https://s3.amazonaws.com/photos.angel.co/startups/i/127125-299514d7bb76506e34397ec74889cf3f-medium_jpg.jpg?buster=1379355548,127125,Michael Morena,19,https://s3.amazonaws.com/photos.angel.co/users/388192-medium_jpg?1378750052,1,[127125],6,0,[127125],0.0,0,[127125],0.0
AdhereTech,https://s3.amazonaws.com/photos.angel.co/startups/i/127125-299514d7bb76506e34397ec74889cf3f-medium_jpg.jpg?buster=1379355548,127125,John Langhauser,17,https://s3.amazonaws.com/photos.angel.co/users/388191-medium_jpg?1378750478,1,[127125],6,0,[127125],0.0,0,[127125],0.0
Adioso,https://s3.amazonaws.com/photos.angel.co/startups/i/25359-2087616600fff48658b7b06889cdee27-medium_jpg.jpg?buster=1370323102,25359,Tom Howard,408,https://s3.amazonaws.com/photos.angel.co/users/28889-medium_jpg?1368956226,1,[25359],8,0,[25359],0.0,0,[25359],0.0
Adioso,https://s3.amazonaws.com/photos.angel.co/startups/i/25359-2087616600fff48658b7b06889cdee27-medium_jpg.jpg?buster=1370323102,25359,Fenn Bailey,167,https://s3.amazonaws.com/photos.angel.co/users/85568-medium_jpg?1326085240,2,"[65967, 25359]",10,0,"[65967, 25359]",0.0,0,"[65967, 25359]",0.0
Adioso,https://s3.amazonaws.com/photos.angel.co/startups/i/25359-2087616600fff48658b7b06889cdee27-medium_jpg.jpg?buster=1370323102,25359,Daniel Wearne,34,https://s3.amazonaws.com/photos.angel.co/users/232722-medium_jpg?1359460702,1,[25359],8,0,[25359],0.0,0,[25359],0.0
Adioso,https://s3.amazonaws.com/photos.angel.co/startups/i/25359-2087616600fff48658b7b06889cdee27-medium_jpg.jpg?buster=1370323102,25359,Noah Jacobson,24,https://s3.amazonaws.com/photos.angel.co/users/62478-medium_jpg?1326127947,1,[25359],8,0,[25359],0.0,0,[25359],0.0
Adioso,https://s3.amazonaws.com/photos.angel.co/startups/i/25359-2087616600fff48658b7b06889cdee27-medium_jpg.jpg?buster=1370323102,25359,Azim Barodawala,8,https://s3.amazonaws.com/photos.angel.co/users/343653-medium_jpg?1374204223,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0
Airbnb,https://s3.amazonaws.com/photos.angel.co/startups/i/32677-b873be4bf180abbcdad149b584b7e66f-medium_jpg.jpg?buster=1350956573,32677,Joe Gebbia,473,https://s3.amazonaws.com/photos.angel.co/users/197934-medium_jpg?1364949054,1,[32677],10,3,[32677],23,0,[32677],0.0
Airbnb,https://s3.amazonaws.com/photos.angel.co/startups/i/32677-b873be4bf180abbcdad149b584b7e66f-medium_jpg.jpg?buster=1350956573,32677,Brian Chesky,1014,https://s3.amazonaws.com/photos.angel.co/users/69424-medium_jpg?1320128534,1,[32677],10,2,[32677],19,0,[32677],0.0
Amicus,https://s3.amazonaws.com/photos.angel.co/startups/i/20331-f20e1bef2b930ed19c1c0631c835c2da-medium_jpg.jpg?buster=1341372291,20331,Seth Bannon,385,https://s3.amazonaws.com/photos.angel.co/users/28911-medium_jpg?1368057506,1,[20331],9,0,[20331],0.0,0,[20331],0.0
Amicus,https://s3.amazonaws.com/photos.angel.co/startups/i/20331-f20e1bef2b930ed19c1c0631c835c2da-medium_jpg.jpg?buster=1341372291,20331,Ben Lamothe,23,https://s3.amazonaws.com/photos.angel.co/users/145501-medium_jpg?1341470212,1,[20331],9,0,[20331],0.0,0,[20331],0.0
Amicus,https://s3.amazonaws.com/photos.angel.co/startups/i/20331-f20e1bef2b930ed19c1c0631c835c2da-medium_jpg.jpg?buster=1341372291,20331,Topper Bowers,33,https://s3.amazonaws.com/photos.angel.co/users/145704-medium_jpg?1344986783,1,[20331],9,0,[20331],0.0,0,[20331],0.0
AnyPerk,https://s3.amazonaws.com/photos.angel.co/startups/i/76533-501008e2cd9b79527c0e7b161cdfa142-medium_jpg.jpg?buster=1332268913,76533,Taro Fukuyama,525,https://s3.amazonaws.com/photos.angel.co/users/31269-medium_jpg?1358328896,1,[76533],9,0,[76533],0.0,0,[76533],0.0
AnyPerk,https://s3.amazonaws.com/photos.angel.co/startups/i/76533-501008e2cd9b79527c0e7b161cdfa142-medium_jpg.jpg?buster=1332268913,76533,Sunny Tsang,306,https://s3.amazonaws.com/photos.angel.co/users/47123-medium_jpg?1359483563,2,"[76533, 47336]",11,0,"[76533, 47336]",0.0,0,"[76533, 47336]",0.0
Ark,https://s3.amazonaws.com/photos.angel.co/startups/i/19982-293442f50ab8b2639ec159d709938c87-medium_jpg.jpg?buster=1330419791,19982,Patrick Riley,1011,https://s3.amazonaws.com/photos.angel.co/users/1173-medium_jpg?1314591646,1,[19982],10,1,[19982],7,1,[19982],4
Athos,https://s3.amazonaws.com/photos.angel.co/startups/i/132238-4aa720346f88b14be274fb4a7f7163ae-medium_jpg.jpg?buster=1384748259,132238,Chamath Palihapitiya,6897,https://s3.amazonaws.com/photos.angel.co/users/31101-medium_jpg?1304606489,3,"[132238, 56776, 43154]",27,29,"[132238, 56776, 43154]",252,5,"[132238, 56776, 43154]",40
Athos,https://s3.amazonaws.com/photos.angel.co/startups/i/132238-4aa720346f88b14be274fb4a7f7163ae-medium_jpg.jpg?buster=1384748259,132238,Joel Seligstein,222,https://s3.amazonaws.com/photos.angel.co/users/116394-medium_jpg?1334159212,1,[132238],7,3,[132238],26,0,[132238],0.0
Athos,https://s3.amazonaws.com/photos.angel.co/startups/i/132238-4aa720346f88b14be274fb4a7f7163ae-medium_jpg.jpg?buster=1384748259,132238,Dhananja Jayalath,68,https://s3.amazonaws.com/photos.angel.co/users/186453-medium_jpg?1351549197,1,[132238],7,0,[132238],0.0,0,[132238],0.0
Athos,https://s3.amazonaws.com/photos.angel.co/startups/i/132238-4aa720346f88b14be274fb4a7f7163ae-medium_jpg.jpg?buster=1384748259,132238,Christopher Wiebe,10,https://s3.amazonaws.com/photos.angel.co/users/268044-medium_jpg?1363587391,1,[132238],7,0,[132238],0.0,0,[132238],0.0
Auctomatic,https://s3.amazonaws.com/photos.angel.co/startups/i/51405-8d6ad0d5694ec4eef7c546eb2f3b1706-medium_jpg.jpg?buster=1326858689,51405,Harj Taggar,2880,https://s3.amazonaws.com/photos.angel.co/users/53953-medium_jpg?1388509099,0,[],0.0,33,[],316,0,[],0.0
BackType,https://s3.amazonaws.com/photos.angel.co/startups/i/194-dc3e7239d7c0d1a32692772dcf99eafc-medium_jpg.jpg?buster=1315770983,194,Christopher Golda,598,https://s3.amazonaws.com/photos.angel.co/users/756-medium_jpg?1310406020,1,[194],10,0,[194],0.0,0,[194],0.0
BackType,https://s3.amazonaws.com/photos.angel.co/startups/i/194-dc3e7239d7c0d1a32692772dcf99eafc-medium_jpg.jpg?buster=1315770983,194,Michael Montano,245,https://s3.amazonaws.com/photos.angel.co/users/90631-medium_jpg?1327690948,1,[194],10,0,[194],0.0,0,[194],0.0
Beetailer,https://s3.amazonaws.com/photos.angel.co/startups/i/186244-51892ba4c28dd2787276bf76c3aef481-medium_jpg.jpg?buster=1363979615,186244,Laura Valverde García,28,https://s3.amazonaws.com/photos.angel.co/users/247477-medium_jpg?1361166171,1,[186244],4,0,[186244],0.0,0,[186244],0.0
Beetailer,https://s3.amazonaws.com/photos.angel.co/startups/i/186244-51892ba4c28dd2787276bf76c3aef481-medium_jpg.jpg?buster=1363979615,186244,Miguel Ángel Triviño,25,https://graph.facebook.com/martinez.trivino/picture?type=square,1,[186244],4,0,[186244],0.0,0,[186244],0.0
biNu,https://s3.amazonaws.com/photos.angel.co/startups/i/19308-f15c33a796e7a38ce1754b7601eba464-medium_jpg.jpg?buster=1315734554,19308,Mark Shoebridge,12,https://angel.co/images/shared/nopic.png,1,[19308],7,0,[19308],0.0,0,[19308],0.0
BioBeats,https://s3.amazonaws.com/photos.angel.co/startups/i/99298-91bed1a3ae37a4a7c5245caebd291017-medium_jpg.jpg?buster=1375542183,99298,Nadeem Kassam,317,https://s3.amazonaws.com/photos.angel.co/users/141144-medium_jpg?1340389547,3,"[99291, 99298, 99151]",20,4,"[99291, 99298, 99151]",23,0,"[99291, 99298, 99151]",0.0
BioBeats,https://s3.amazonaws.com/photos.angel.co/startups/i/99298-91bed1a3ae37a4a7c5245caebd291017-medium_jpg.jpg?buster=1375542183,99298,Davide Morelli,13,https://s3.amazonaws.com/photos.angel.co/users/259777-medium_jpg?1376751140,4,"[178407, 178406, 178405, 99298]",19,0,"[178407, 178406, 178405, 99298]",0.0,0,"[178407, 178406, 178405, 99298]",0.0
BioBeats,https://s3.amazonaws.com/photos.angel.co/startups/i/99298-91bed1a3ae37a4a7c5245caebd291017-medium_jpg.jpg?buster=1375542183,99298,David Plans,37,https://s3.amazonaws.com/photos.angel.co/users/110406-medium_jpg?1376748968,1,[99298],7,0,[99298],0.0,0,[99298],0.0
BitGym,https://s3.amazonaws.com/photos.angel.co/startups/i/21516-02f6e54ee8bc4e9e7acc4fac774c0486-medium_jpg.jpg?buster=1388255284,21516,Alex Gourley,131,https://s3.amazonaws.com/photos.angel.co/users/22929-medium_jpg?1311542324,1,[21516],8,0,[21516],0.0,0,[21516],0.0
BitGym,https://s3.amazonaws.com/photos.angel.co/startups/i/21516-02f6e54ee8bc4e9e7acc4fac774c0486-medium_jpg.jpg?buster=1388255284,21516,Keerthik Omanakuttan,59,https://s3.amazonaws.com/photos.angel.co/users/160953-medium_jpg?1345067269,1,[21516],8,0,[21516],0.0,0,[21516],0.0
BitGym,https://s3.amazonaws.com/photos.angel.co/startups/i/21516-02f6e54ee8bc4e9e7acc4fac774c0486-medium_jpg.jpg?buster=1388255284,21516,Joshua McCready,28,https://s3.amazonaws.com/photos.angel.co/users/70924-medium_jpg?1320431815,1,[21516],8,0,[21516],0.0,0,[21516],0.0
BizeeBee,https://s3.amazonaws.com/photos.angel.co/startups/i/1639-6ce3f7cce1b59cf049e86d6c36dabe77-medium_jpg.jpg?buster=1315770481,1639,Poornima Vijayashanker,666,https://s3.amazonaws.com/photos.angel.co/users/3786-medium_jpg?1294804445,1,[1639],9,1,[1639],9,0,[1639],0.0
BuildZoom,https://s3.amazonaws.com/photos.angel.co/startups/i/67548-4cf2f5d0b603a9284292dbff305c10af-medium_jpg.jpg?buster=1328485834,67548,David Petersen,47,https://s3.amazonaws.com/photos.angel.co/users/82338-medium_jpg?1324688682,1,[67548],8,4,[67548],33,0,[67548],0.0
BuildZoom,https://s3.amazonaws.com/photos.angel.co/startups/i/67548-4cf2f5d0b603a9284292dbff305c10af-medium_jpg.jpg?buster=1328485834,67548,Jiyan Naghshineh Wei,165,https://s3.amazonaws.com/photos.angel.co/users/93581-medium_jpg?1366784412,1,[67548],8,0,[67548],0.0,0,[67548],0.0
CANDDi,https://angel.co/images/shared/nopic_startup.png,82972,Tim Langley,54,https://s3.amazonaws.com/photos.angel.co/users/177305-medium_jpg?1351363809,1,[82972],5,0,[82972],0.0,0,[82972],0.0
CANDDi,https://angel.co/images/shared/nopic_startup.png,82972,Tom Cheesewright,18,https://angel.co/images/shared/nopic.png,1,[82972],5,0,[82972],0.0,0,[82972],0.0
Cardpool,https://s3.amazonaws.com/photos.angel.co/startups/i/32566-e44af3dc4c32771d6fb5251cd122b5be-medium_jpg.jpg?buster=1326842804,32566,Anson Tsai,195,https://s3.amazonaws.com/photos.angel.co/users/82355-medium_jpg?1333869860,2,"[36039, 32566]",17,0,"[36039, 32566]",0.0,0,"[36039, 32566]",0.0
Cardpool,https://s3.amazonaws.com/photos.angel.co/startups/i/32566-e44af3dc4c32771d6fb5251cd122b5be-medium_jpg.jpg?buster=1326842804,32566,Timothy Wong,29,https://s3.amazonaws.com/photos.angel.co/users/163719-medium_jpg?1345442114,1,[32566],10,0,[32566],0.0,0,[32566],0.0
ChickRx,https://s3.amazonaws.com/photos.angel.co/startups/i/61743-de593b08494fcc62e698af37cbfb540b-medium_jpg.jpg?buster=1339455050,61743,Stacey Borden,230,https://s3.amazonaws.com/photos.angel.co/users/53176-medium_jpg?1338338648,1,[61743],8,0,[61743],0.0,0,[61743],0.0
ChickRx,https://s3.amazonaws.com/photos.angel.co/startups/i/61743-de593b08494fcc62e698af37cbfb540b-medium_jpg.jpg?buster=1339455050,61743,Meghan Muntean,35,https://s3.amazonaws.com/photos.angel.co/users/137354-medium_jpg?1339464394,1,[61743],8,0,[61743],0.0,0,[61743],0.0
Chirply,https://s3.amazonaws.com/photos.angel.co/startups/i/34172-d5599b7abccd7a0e37a38f5a93f7baf3-medium_jpg.jpg?buster=1326844249,34172,Gagan Palrecha,452,https://s3.amazonaws.com/photos.angel.co/users/26893-medium_jpg?1333220735,3,"[79913, 79912, 34172]",14,0,"[79913, 79912, 34172]",0.0,0,"[79913, 79912, 34172]",0.0
Chirply,https://s3.amazonaws.com/photos.angel.co/startups/i/34172-d5599b7abccd7a0e37a38f5a93f7baf3-medium_jpg.jpg?buster=1326844249,34172,Neel Palrecha,63,https://s3.amazonaws.com/photos.angel.co/users/37590-medium_jpg?1308072558,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0
Chute,https://s3.amazonaws.com/photos.angel.co/startups/i/4041-8f1ef92c98a328c556446b9b77d0a31e-medium_jpg.jpg?buster=1332972485,4041,Gregarious Narain,1050,https://s3.amazonaws.com/photos.angel.co/users/29782-medium_jpg?1307111142,2,"[40543, 4041]",12,0,"[40543, 4041]",0.0,0,"[40543, 4041]",0.0
Chute,https://s3.amazonaws.com/photos.angel.co/startups/i/4041-8f1ef92c98a328c556446b9b77d0a31e-medium_jpg.jpg?buster=1332972485,4041,Gaurav Sharma,100,https://s3.amazonaws.com/photos.angel.co/users/35891-medium_jpg?1342439631,1,[4041],10,0,[4041],0.0,0,[4041],0.0
Chute,https://s3.amazonaws.com/photos.angel.co/startups/i/4041-8f1ef92c98a328c556446b9b77d0a31e-medium_jpg.jpg?buster=1332972485,4041,Ranvir Gujral,212,https://s3.amazonaws.com/photos.angel.co/users/8965-medium_jpg?1304010563,1,[4041],10,1,[4041],7,0,[4041],0.0
Clever,https://s3.amazonaws.com/photos.angel.co/startups/i/114426-35f998fe322ec70969f2c3c932b2caf3-medium_jpg.jpg?buster=1374453333,114426,Tyler Bosmeny,219,https://s3.amazonaws.com/photos.angel.co/users/162632-medium_jpg?1345182532,1,[114426],10,0,[114426],0.0,0,[114426],0.0
Clever,https://s3.amazonaws.com/photos.angel.co/startups/i/114426-35f998fe322ec70969f2c3c932b2caf3-medium_jpg.jpg?buster=1374453333,114426,Dan Carroll,334,https://s3.amazonaws.com/photos.angel.co/users/77975-medium_jpg?1345187986,1,[114426],10,0,[114426],0.0,0,[114426],0.0
Clever,https://s3.amazonaws.com/photos.angel.co/startups/i/114426-35f998fe322ec70969f2c3c932b2caf3-medium_jpg.jpg?buster=1374453333,114426,Rafael Garcia,75,https://s3.amazonaws.com/photos.angel.co/users/162636-medium_jpg?1369707554,1,[114426],10,0,[114426],0.0,0,[114426],0.0
Clickpass,https://angel.co/images/shared/nopic_startup.png,32106,Immad Akhund,509,https://s3.amazonaws.com/photos.angel.co/users/32384-medium_jpg?1305222703,2,"[32106, 17068]",19,0,"[32106, 17068]",0.0,0,"[32106, 17068]",0.0
Clickpass,https://angel.co/images/shared/nopic_startup.png,32106,Peter Nixey,303,https://s3.amazonaws.com/photos.angel.co/users/2809-medium_jpg?1351121426,2,"[32106, 29032]",15,0,"[32106, 29032]",0.0,0,"[32106, 29032]",0.0
Cody,https://s3.amazonaws.com/photos.angel.co/startups/i/117039-9e44427a5a381a23f6193407484930a4-medium_jpg.jpg?buster=1381885172,117039,Pejman Pour-Moezzi,189,https://s3.amazonaws.com/photos.angel.co/users/71101-medium_jpg?1345766895,2,"[2800, 117039]",13,0,"[2800, 117039]",0.0,0,"[2800, 117039]",0.0
Cody,https://s3.amazonaws.com/photos.angel.co/startups/i/117039-9e44427a5a381a23f6193407484930a4-medium_jpg.jpg?buster=1381885172,117039,Paul Javid,46,https://s3.amazonaws.com/photos.angel.co/users/165706-medium_jpg?1345766026,1,[117039],5,0,[117039],0.0,0,[117039],0.0
Coinbase,https://s3.amazonaws.com/photos.angel.co/startups/i/109557-a145b688c8b2ca5f2f190f83be53a8bd-medium_jpg.jpg?buster=1346821681,109557,Brian Armstrong,308,https://s3.amazonaws.com/photos.angel.co/users/100873-medium_jpg?1346821636,1,[109557],10,0,[109557],0.0,0,[109557],0.0
Coinbase,https://s3.amazonaws.com/photos.angel.co/startups/i/109557-a145b688c8b2ca5f2f190f83be53a8bd-medium_jpg.jpg?buster=1346821681,109557,Fred Ehrsam,125,https://s3.amazonaws.com/photos.angel.co/users/118564-medium_jpg?1334707955,1,[109557],10,0,[109557],0.0,0,[109557],0.0
Counsyl,https://s3.amazonaws.com/photos.angel.co/startups/i/35667-f31788f9b2270d16584c952b2056a0b4-medium_jpg.jpg?buster=1326845336,35667,Rishi Kacker,45,https://s3.amazonaws.com/photos.angel.co/users/198429-medium_jpg?1353103828,2,"[35667, 33236]",17,0,"[35667, 33236]",0.0,0,"[35667, 33236]",0.0
Counsyl,https://s3.amazonaws.com/photos.angel.co/startups/i/35667-f31788f9b2270d16584c952b2056a0b4-medium_jpg.jpg?buster=1326845336,35667,Ramji Srinivasan,118,https://s3.amazonaws.com/photos.angel.co/users/189680-medium_jpg?1351196301,1,[35667],10,0,[35667],0.0,0,[35667],0.0
Couple,https://s3.amazonaws.com/photos.angel.co/startups/i/77770-9937ffb3ac2668fd0050d939f07d9ab0-medium_jpg.jpg?buster=1361399235,77770,Michael Petrov,121,https://s3.amazonaws.com/photos.angel.co/users/108677-medium_jpg?1372232828,2,"[55514, 77770]",16,0,"[55514, 77770]",0.0,0,"[55514, 77770]",0.0
Couple,https://s3.amazonaws.com/photos.angel.co/startups/i/77770-9937ffb3ac2668fd0050d939f07d9ab0-medium_jpg.jpg?buster=1361399235,77770,Aswinkumar Rajendiran,156,https://s3.amazonaws.com/photos.angel.co/users/108676-medium_jpg?1332381930,2,"[55514, 77770]",16,0,"[55514, 77770]",0.0,0,"[55514, 77770]",0.0
Couple,https://s3.amazonaws.com/photos.angel.co/startups/i/77770-9937ffb3ac2668fd0050d939f07d9ab0-medium_jpg.jpg?buster=1361399235,77770,Oleg Kostour,190,https://s3.amazonaws.com/photos.angel.co/users/108672-medium_jpg?1332380694,2,"[55514, 77770]",16,0,"[55514, 77770]",0.0,0,"[55514, 77770]",0.0
Couple,https://s3.amazonaws.com/photos.angel.co/startups/i/77770-9937ffb3ac2668fd0050d939f07d9ab0-medium_jpg.jpg?buster=1361399235,77770,Jamie Murai,100,https://s3.amazonaws.com/photos.angel.co/users/72078-medium_jpg?1380335378,2,"[55514, 77770]",16,0,"[55514, 77770]",0.0,0,"[55514, 77770]",0.0
Couple,https://s3.amazonaws.com/photos.angel.co/startups/i/77770-9937ffb3ac2668fd0050d939f07d9ab0-medium_jpg.jpg?buster=1361399235,77770,Anton Krutiansky,117,https://s3.amazonaws.com/photos.angel.co/users/109878-medium_jpg?1332743514,2,"[55514, 77770]",16,0,"[55514, 77770]",0.0,0,"[55514, 77770]",0.0
CrowdMed,https://s3.amazonaws.com/photos.angel.co/startups/i/129941-38e426ff63e179f8402b9b6874678f24-medium_jpg.jpg?buster=1385087064,129941,Leonardo Setyanto,19,https://s3.amazonaws.com/photos.angel.co/users/152959-medium_jpg?1364521590,1,[129941],10,0,[129941],0.0,0,[129941],0.0
CrowdMed,https://s3.amazonaws.com/photos.angel.co/startups/i/129941-38e426ff63e179f8402b9b6874678f24-medium_jpg.jpg?buster=1385087064,129941,Jared Heyman,123,https://s3.amazonaws.com/photos.angel.co/users/136417-medium_jpg?1352242817,1,[129941],10,3,[129941],14,0,[129941],0.0
CrowdMed,https://s3.amazonaws.com/photos.angel.co/startups/i/129941-38e426ff63e179f8402b9b6874678f24-medium_jpg.jpg?buster=1385087064,129941,Jessica Greenwalt,12,https://s3.amazonaws.com/photos.angel.co/users/318053-medium_jpg?1370629833,1,[129941],10,0,[129941],0.0,0,[129941],0.0
Crowdtilt,https://s3.amazonaws.com/photos.angel.co/startups/i/22287-919326ea5bbae79b4b8744dede3e87d8-medium_jpg.jpg?buster=1322855194,22287,Khaled Hussein,129,https://s3.amazonaws.com/photos.angel.co/users/64829-medium_jpg?1318616805,1,[22287],10,0,[22287],0.0,0,[22287],0.0
Crowdtilt,https://s3.amazonaws.com/photos.angel.co/startups/i/22287-919326ea5bbae79b4b8744dede3e87d8-medium_jpg.jpg?buster=1322855194,22287,James Beshara,81,https://s3.amazonaws.com/photos.angel.co/users/48459-medium_jpg?1330027571,1,[22287],10,0,[22287],0.0,0,[22287],0.0
DailyBooth,https://s3.amazonaws.com/photos.angel.co/startups/i/32122-9440da8a06b432ccb75c9484f8208660-medium_jpg.jpg?buster=1326842376,32122,Jon Wheatley ,316,https://s3.amazonaws.com/photos.angel.co/users/44028-medium_jpg?1348525449,2,"[212532, 32122]",14,1,"[212532, 32122]",3,0,"[212532, 32122]",0.0
